gene_symbol,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000235300,FALSE,THRA1/BTR,NCBITaxon:9606,gene
ENSG00000235303,FALSE,RP1-79C4.1,NCBITaxon:9606,gene
ENSG00000235304,FALSE,LINC01281,NCBITaxon:9606,gene
ENSG00000235313,FALSE,HM13-IT1,NCBITaxon:9606,gene
ENSG00000235314,FALSE,LINC00957,NCBITaxon:9606,gene
ENSG00000235319,FALSE,AC012360.4,NCBITaxon:9606,gene
ENSG00000235321,FALSE,AC007556.3,NCBITaxon:9606,gene
ENSG00000235335,FALSE,B3GALT1-AS1,NCBITaxon:9606,gene
ENSG00000235337,FALSE,AC114765.2,NCBITaxon:9606,gene
ENSG00000235343,FALSE,LINC01665,NCBITaxon:9606,gene
ENSG00000235351,FALSE,AC114730.11,NCBITaxon:9606,gene
ENSG00000235356,FALSE,RP11-428G2.1,NCBITaxon:9606,gene
ENSG00000235357,FALSE,LINC01621,NCBITaxon:9606,gene
ENSG00000235358,FALSE,RP11-399E6.1,NCBITaxon:9606,gene
ENSG00000235361,FALSE,AC016292.1,NCBITaxon:9606,gene
ENSG00000235366,FALSE,LINC01055,NCBITaxon:9606,gene
ENSG00000235376,FALSE,RPEL1,NCBITaxon:9606,gene
ENSG00000235381,FALSE,RP11-477D19.2,NCBITaxon:9606,gene
ENSG00000235385,FALSE,LINC02154,NCBITaxon:9606,gene
ENSG00000235387,FALSE,SPAAR,NCBITaxon:9606,gene
ENSG00000235389,FALSE,RP11-134K1.3,NCBITaxon:9606,gene
ENSG00000235397,FALSE,EPN2-AS1,NCBITaxon:9606,gene
ENSG00000235399,FALSE,RP11-204P2.3,NCBITaxon:9606,gene
ENSG00000235403,FALSE,AC114808.3,NCBITaxon:9606,gene
ENSG00000235407,FALSE,CYMP-AS1,NCBITaxon:9606,gene
ENSG00000235410,FALSE,RP11-397C18.2,NCBITaxon:9606,gene
ENSG00000235412,FALSE,TTTY4B,NCBITaxon:9606,gene
ENSG00000235415,FALSE,AC005808.3,NCBITaxon:9606,gene
ENSG00000235419,FALSE,AC010149.4,NCBITaxon:9606,gene
ENSG00000235426,FALSE,RP11-342M3.5,NCBITaxon:9606,gene
ENSG00000235427,FALSE,AC006159.5,NCBITaxon:9606,gene
ENSG00000235431,FALSE,AC006373.1,NCBITaxon:9606,gene
ENSG00000235434,FALSE,RP11-91K11.2,NCBITaxon:9606,gene
ENSG00000235435,FALSE,AC064865.1,NCBITaxon:9606,gene
ENSG00000235437,FALSE,LINC01278,NCBITaxon:9606,gene
ENSG00000235445,FALSE,XXbac-B476C20.14,NCBITaxon:9606,gene
ENSG00000235446,FALSE,LINC02791,NCBITaxon:9606,gene
ENSG00000235448,FALSE,LURAP1L-AS1,NCBITaxon:9606,gene
ENSG00000235450,FALSE,RP11-142A5.1,NCBITaxon:9606,gene
ENSG00000235453,FALSE,SMIM27,NCBITaxon:9606,gene
ENSG00000235455,FALSE,IQCF5-AS1,NCBITaxon:9606,gene
ENSG00000235461,FALSE,RP5-928E24.2,NCBITaxon:9606,gene
ENSG00000235464,FALSE,AC007652.1,NCBITaxon:9606,gene
ENSG00000235470,FALSE,NEURL1-AS1,NCBITaxon:9606,gene
ENSG00000235478,FALSE,LINC01664,NCBITaxon:9606,gene
ENSG00000235480,FALSE,RP11-363D14.1,NCBITaxon:9606,gene
ENSG00000235481,FALSE,UBE2R2-AS1,NCBITaxon:9606,gene
ENSG00000235483,FALSE,GYG2-AS1,NCBITaxon:9606,gene
ENSG00000235488,FALSE,JARID2-AS1,NCBITaxon:9606,gene
ENSG00000235491,FALSE,LINC01889,NCBITaxon:9606,gene
ENSG00000235492,FALSE,LINC01221,NCBITaxon:9606,gene
ENSG00000235493,FALSE,LINC01967,NCBITaxon:9606,gene
ENSG00000235494,FALSE,RP11-498P14.4,NCBITaxon:9606,gene
ENSG00000235495,FALSE,AC010987.5,NCBITaxon:9606,gene
ENSG00000235497,FALSE,AC012506.4,NCBITaxon:9606,gene
ENSG00000235499,FALSE,AC073046.25,NCBITaxon:9606,gene
ENSG00000235501,FALSE,CNN3-DT,NCBITaxon:9606,gene
ENSG00000235503,FALSE,AC079799.2,NCBITaxon:9606,gene
ENSG00000235512,FALSE,TAB3-AS2,NCBITaxon:9606,gene
ENSG00000235513,FALSE,L3MBTL2-AS1,NCBITaxon:9606,gene
ENSG00000235518,FALSE,AC011196.3,NCBITaxon:9606,gene
ENSG00000235519,FALSE,LINC01815,NCBITaxon:9606,gene
ENSG00000235522,FALSE,AC009505.2,NCBITaxon:9606,gene
ENSG00000235523,FALSE,RP11-63P12.7,NCBITaxon:9606,gene
ENSG00000235526,FALSE,RP5-1028L10.2,NCBITaxon:9606,gene
ENSG00000235527,FALSE,HIPK1-AS1,NCBITaxon:9606,gene
ENSG00000235529,FALSE,AGAP1-IT1,NCBITaxon:9606,gene
ENSG00000235530,FALSE,AC087294.2,NCBITaxon:9606,gene
ENSG00000235531,FALSE,MSC-AS1,NCBITaxon:9606,gene
ENSG00000235532,FALSE,LINC00402,NCBITaxon:9606,gene
ENSG00000235533,FALSE,RP11-284P20.3,NCBITaxon:9606,gene
ENSG00000235535,FALSE,TRDN-AS1,NCBITaxon:9606,gene
ENSG00000235537,FALSE,AC009411.2,NCBITaxon:9606,gene
ENSG00000235538,FALSE,RP1-230L10.1,NCBITaxon:9606,gene
ENSG00000235545,FALSE,RP11-230B22.1,NCBITaxon:9606,gene
ENSG00000235560,FALSE,AC002310.12,NCBITaxon:9606,gene
ENSG00000235563,FALSE,RP11-334A14.8,NCBITaxon:9606,gene
ENSG00000235564,FALSE,AP000477.2,NCBITaxon:9606,gene
ENSG00000235568,FALSE,NFAM1,NCBITaxon:9606,gene
ENSG00000235570,FALSE,LINC00533,NCBITaxon:9606,gene
ENSG00000235572,FALSE,RP11-555H7.2,NCBITaxon:9606,gene
ENSG00000235575,FALSE,RP4-800F24.1,NCBITaxon:9606,gene
ENSG00000235576,FALSE,LINC01871,NCBITaxon:9606,gene
ENSG00000235578,FALSE,XXbac-B33L19.4,NCBITaxon:9606,gene
ENSG00000235584,FALSE,AC008268.1,NCBITaxon:9606,gene
ENSG00000235586,FALSE,AC011247.3,NCBITaxon:9606,gene
ENSG00000235590,FALSE,GNAS-AS1,NCBITaxon:9606,gene
ENSG00000235593,FALSE,RBMS3-AS1,NCBITaxon:9606,gene
ENSG00000235597,FALSE,LINC01102,NCBITaxon:9606,gene
ENSG00000235601,FALSE,BARX1-DT,NCBITaxon:9606,gene
ENSG00000235608,FALSE,NKX1-1,NCBITaxon:9606,gene
ENSG00000235610,FALSE,AC013448.2,NCBITaxon:9606,gene
ENSG00000235612,FALSE,RP1-158P9.1,NCBITaxon:9606,gene
ENSG00000235615,FALSE,AJ239322.1,NCBITaxon:9606,gene
ENSG00000235620,FALSE,AC020743.4,NCBITaxon:9606,gene
ENSG00000235621,FALSE,LINC00494,NCBITaxon:9606,gene
ENSG00000235625,FALSE,RP11-203P2.2,NCBITaxon:9606,gene
ENSG00000235628,FALSE,TNR-IT1,NCBITaxon:9606,gene
ENSG00000235629,FALSE,AC090952.5,NCBITaxon:9606,gene
ENSG00000235631,FALSE,RNF148,NCBITaxon:9606,gene
ENSG00000235635,FALSE,AC016644.1,NCBITaxon:9606,gene
ENSG00000235637,FALSE,RP11-457D2.3,NCBITaxon:9606,gene
ENSG00000235641,FALSE,LINC00484_ENSG00000235641,NCBITaxon:9606,gene
ENSG00000235643,FALSE,LINC01647,NCBITaxon:9606,gene
ENSG00000235645,FALSE,LINC02651,NCBITaxon:9606,gene
ENSG00000235652,FALSE,FBXO30-DT,NCBITaxon:9606,gene
ENSG00000235659,FALSE,RP11-374M1.5,NCBITaxon:9606,gene
ENSG00000235660,FALSE,LINC00345,NCBITaxon:9606,gene
ENSG00000235661,FALSE,MIR670HG,NCBITaxon:9606,gene
ENSG00000235663,FALSE,SAPCD1-AS1,NCBITaxon:9606,gene
ENSG00000235665,FALSE,LINC00298,NCBITaxon:9606,gene
ENSG00000235669,FALSE,CHN2-AS1,NCBITaxon:9606,gene
ENSG00000235688,FALSE,SNTG2-AS1,NCBITaxon:9606,gene
ENSG00000235699,FALSE,CXorf51B,NCBITaxon:9606,gene
ENSG00000235703,FALSE,LINC00894,NCBITaxon:9606,gene
ENSG00000235706,FALSE,DICER1-AS1,NCBITaxon:9606,gene
ENSG00000235710,FALSE,TRIM67-AS1,NCBITaxon:9606,gene
ENSG00000235711,FALSE,ANKRD34C,NCBITaxon:9606,gene
ENSG00000235717,FALSE,DPP10-AS2,NCBITaxon:9606,gene
ENSG00000235718,FALSE,MFRP,NCBITaxon:9606,gene
ENSG00000235724,FALSE,AC009299.2,NCBITaxon:9606,gene
ENSG00000235725,FALSE,AC007389.3,NCBITaxon:9606,gene
ENSG00000235726,FALSE,AC010148.1,NCBITaxon:9606,gene
ENSG00000235728,FALSE,AC007349.5,NCBITaxon:9606,gene
ENSG00000235731,FALSE,LINC02250,NCBITaxon:9606,gene
ENSG00000235736,FALSE,RP1-10C16.1,NCBITaxon:9606,gene
ENSG00000235740,FALSE,PHACTR2-AS1,NCBITaxon:9606,gene
ENSG00000235741,FALSE,LINC02784,NCBITaxon:9606,gene
ENSG00000235743,FALSE,RP11-439H9.1,NCBITaxon:9606,gene
ENSG00000235749,FALSE,RP11-634B7.4,NCBITaxon:9606,gene
ENSG00000235750,FALSE,KIAA0040,NCBITaxon:9606,gene
ENSG00000235760,FALSE,MSH2-OT1,NCBITaxon:9606,gene
ENSG00000235770,FALSE,LINC00607,NCBITaxon:9606,gene
ENSG00000235772,FALSE,AP001625.6,NCBITaxon:9606,gene
ENSG00000235774,FALSE,AC023347.1,NCBITaxon:9606,gene
ENSG00000235777,FALSE,DPYD-AS2,NCBITaxon:9606,gene
ENSG00000235779,FALSE,AC079779.5,NCBITaxon:9606,gene
ENSG00000235780,FALSE,USP17L27,NCBITaxon:9606,gene
ENSG00000235781,FALSE,LINC02569,NCBITaxon:9606,gene
ENSG00000235782,FALSE,RP3-333A15.1,NCBITaxon:9606,gene
ENSG00000235785,FALSE,AL109767.1,NCBITaxon:9606,gene
ENSG00000235786,FALSE,ZNRF3-IT1,NCBITaxon:9606,gene
ENSG00000235790,FALSE,PEF1-AS1,NCBITaxon:9606,gene
ENSG00000235795,FALSE,RP11-421L21.2,NCBITaxon:9606,gene
ENSG00000235802,FALSE,HCFC1-AS1,NCBITaxon:9606,gene
ENSG00000235806,FALSE,RP4-646N3.1,NCBITaxon:9606,gene
ENSG00000235813,FALSE,RP11-308B5.2,NCBITaxon:9606,gene
ENSG00000235815,FALSE,RP1-125N5.2,NCBITaxon:9606,gene
ENSG00000235819,FALSE,RP11-359J6.1,NCBITaxon:9606,gene
ENSG00000235820,FALSE,RP5-1022P6.5,NCBITaxon:9606,gene
ENSG00000235823,FALSE,OLMALINC,NCBITaxon:9606,gene
ENSG00000235824,FALSE,LINC00837,NCBITaxon:9606,gene
ENSG00000235830,FALSE,SRGAP3-AS4,NCBITaxon:9606,gene
ENSG00000235831,FALSE,BHLHE40-AS1,NCBITaxon:9606,gene
ENSG00000235834,FALSE,RP1-60N8.1,NCBITaxon:9606,gene
ENSG00000235837,FALSE,AC073333.8,NCBITaxon:9606,gene
ENSG00000235840,FALSE,AC012363.13,NCBITaxon:9606,gene
ENSG00000235843,FALSE,RP13-16H11.5,NCBITaxon:9606,gene
ENSG00000235845,FALSE,RP11-272D20.2,NCBITaxon:9606,gene
ENSG00000235848,FALSE,RMDN2-AS1,NCBITaxon:9606,gene
ENSG00000235849,FALSE,HS6ST2-AS1,NCBITaxon:9606,gene
ENSG00000235852,FALSE,AC005540.3,NCBITaxon:9606,gene
ENSG00000235858,FALSE,RP11-36D19.8,NCBITaxon:9606,gene
ENSG00000235862,FALSE,RP11-338C15.5,NCBITaxon:9606,gene
ENSG00000235863,FALSE,B3GALT4,NCBITaxon:9606,gene
ENSG00000235865,FALSE,GSN-AS1,NCBITaxon:9606,gene
ENSG00000235872,FALSE,RP11-335O4.3,NCBITaxon:9606,gene
ENSG00000235875,FALSE,ARHGEF7-AS2,NCBITaxon:9606,gene
ENSG00000235880,FALSE,RP11-59O6.3,NCBITaxon:9606,gene
ENSG00000235881,FALSE,AC114776.3,NCBITaxon:9606,gene
ENSG00000235885,FALSE,LINC01828,NCBITaxon:9606,gene
ENSG00000235886,FALSE,RP4-672N11.1,NCBITaxon:9606,gene
ENSG00000235887,FALSE,LINC02799,NCBITaxon:9606,gene
ENSG00000235888,FALSE,AF064858.8,NCBITaxon:9606,gene
ENSG00000235890,FALSE,TSPEAR-AS1,NCBITaxon:9606,gene
ENSG00000235897,FALSE,TM4SF19-AS1,NCBITaxon:9606,gene
ENSG00000235899,FALSE,LINC01564,NCBITaxon:9606,gene
ENSG00000235902,FALSE,RP11-626E13.1,NCBITaxon:9606,gene
ENSG00000235903,FALSE,CPB2-AS1,NCBITaxon:9606,gene
ENSG00000235904,FALSE,RBMS3-AS3,NCBITaxon:9606,gene
ENSG00000235908,FALSE,RHOA-IT1,NCBITaxon:9606,gene
ENSG00000235910,FALSE,APOA1-AS,NCBITaxon:9606,gene
ENSG00000235911,FALSE,AC019055.1,NCBITaxon:9606,gene
ENSG00000235914,FALSE,MACROD2-AS1,NCBITaxon:9606,gene
ENSG00000235919,FALSE,ASH1L-AS1,NCBITaxon:9606,gene
ENSG00000235927,FALSE,NEXN-AS1,NCBITaxon:9606,gene
ENSG00000235931,FALSE,LINC01553,NCBITaxon:9606,gene
ENSG00000235933,FALSE,LINC01779,NCBITaxon:9606,gene
ENSG00000235934,FALSE,AC007405.8,NCBITaxon:9606,gene
ENSG00000235939,FALSE,RP11-123B3.2,NCBITaxon:9606,gene
ENSG00000235942,FALSE,LCE6A,NCBITaxon:9606,gene
ENSG00000235943,FALSE,TMEM212-IT1,NCBITaxon:9606,gene
ENSG00000235947,FALSE,EGOT,NCBITaxon:9606,gene
ENSG00000235954,FALSE,TTC28-AS1,NCBITaxon:9606,gene
ENSG00000235958,FALSE,UBOX5-AS1,NCBITaxon:9606,gene
ENSG00000235961,FALSE,PNMA6A,NCBITaxon:9606,gene
ENSG00000235965,FALSE,AP000431.1,NCBITaxon:9606,gene
ENSG00000235972,FALSE,RP11-472G23.10,NCBITaxon:9606,gene
ENSG00000235978,FALSE,AC018816.3,NCBITaxon:9606,gene
ENSG00000235979,FALSE,AC004448.5,NCBITaxon:9606,gene
ENSG00000235984,FALSE,GPC5-AS1,NCBITaxon:9606,gene
ENSG00000235989,FALSE,MORC2-AS1,NCBITaxon:9606,gene
ENSG00000235994,FALSE,RP3-470B24.5,NCBITaxon:9606,gene
ENSG00000235996,FALSE,RP11-97N19.2,NCBITaxon:9606,gene
ENSG00000235997,FALSE,LINC01936,NCBITaxon:9606,gene
ENSG00000236003,FALSE,AC007050.17,NCBITaxon:9606,gene
ENSG00000236008,FALSE,LINC01814,NCBITaxon:9606,gene
ENSG00000236009,FALSE,RP11-293F5.1,NCBITaxon:9606,gene
ENSG00000236013,FALSE,RP3-332B22.1,NCBITaxon:9606,gene
ENSG00000236017,FALSE,ASMTL-AS1,NCBITaxon:9606,gene
ENSG00000236021,FALSE,RP11-195C7.1,NCBITaxon:9606,gene
ENSG00000236022,FALSE,RP11-160E2.16,NCBITaxon:9606,gene
ENSG00000236024,FALSE,PRRX2-AS1,NCBITaxon:9606,gene
ENSG00000236027,FALSE,PATE3,NCBITaxon:9606,gene
ENSG00000236028,FALSE,RP11-323C15.2,NCBITaxon:9606,gene
ENSG00000236031,FALSE,RP11-269F20.1,NCBITaxon:9606,gene
ENSG00000236032,FALSE,OR5H14,NCBITaxon:9606,gene
ENSG00000236036,FALSE,LINC00445,NCBITaxon:9606,gene
ENSG00000236039,FALSE,LINC02889,NCBITaxon:9606,gene
ENSG00000236045,FALSE,RP3-467K16.7,NCBITaxon:9606,gene
ENSG00000236046,FALSE,AC004920.3,NCBITaxon:9606,gene
ENSG00000236049,FALSE,LINC01920,NCBITaxon:9606,gene
ENSG00000236051,FALSE,MYCBP2-AS1,NCBITaxon:9606,gene
ENSG00000236052,FALSE,LINC01643,NCBITaxon:9606,gene
ENSG00000236053,FALSE,LINC01067,NCBITaxon:9606,gene
ENSG00000236054,FALSE,SYN3-AS1,NCBITaxon:9606,gene
ENSG00000236064,FALSE,RP6-191P20.4,NCBITaxon:9606,gene
ENSG00000236065,FALSE,RP1-117O3.2,NCBITaxon:9606,gene
ENSG00000236069,FALSE,RP5-1011O1.3,NCBITaxon:9606,gene
ENSG00000236075,FALSE,RP11-121P10.1,NCBITaxon:9606,gene
ENSG00000236076,FALSE,LINC01072,NCBITaxon:9606,gene
ENSG00000236078,FALSE,LINC01447,NCBITaxon:9606,gene
ENSG00000236081,FALSE,ELFN1-AS1,NCBITaxon:9606,gene
ENSG00000236088,FALSE,COX10-AS1,NCBITaxon:9606,gene
ENSG00000236091,FALSE,LINC02243,NCBITaxon:9606,gene
ENSG00000236094,FALSE,LINC00545,NCBITaxon:9606,gene
ENSG00000236095,FALSE,RP11-49O14.2,NCBITaxon:9606,gene
ENSG00000236098,FALSE,RP11-148B18.4,NCBITaxon:9606,gene
ENSG00000236102,FALSE,RP4-639J15.1,NCBITaxon:9606,gene
ENSG00000236104,FALSE,ZBTB22,NCBITaxon:9606,gene
ENSG00000236106,FALSE,AC010729.2,NCBITaxon:9606,gene
ENSG00000236107,FALSE,SCN1A-AS1,NCBITaxon:9606,gene
ENSG00000236109,FALSE,AC013402.3,NCBITaxon:9606,gene
ENSG00000236115,FALSE,RP11-62C3.6,NCBITaxon:9606,gene
ENSG00000236116,FALSE,AC064853.2,NCBITaxon:9606,gene
ENSG00000236117,FALSE,LINC01639,NCBITaxon:9606,gene
ENSG00000236119,FALSE,AP000688.15,NCBITaxon:9606,gene
ENSG00000236120,FALSE,RP11-733O18.1,NCBITaxon:9606,gene
ENSG00000236125,FALSE,USP17L4,NCBITaxon:9606,gene
ENSG00000236126,FALSE,CT47A3,NCBITaxon:9606,gene
ENSG00000236129,FALSE,AP002856.4,NCBITaxon:9606,gene
ENSG00000236130,FALSE,PTCSC2,NCBITaxon:9606,gene
ENSG00000236133,FALSE,LINC01069,NCBITaxon:9606,gene
ENSG00000236137,FALSE,RP11-27K13.3,NCBITaxon:9606,gene
ENSG00000236140,FALSE,RP11-89F3.2,NCBITaxon:9606,gene
ENSG00000236141,FALSE,AC013727.2,NCBITaxon:9606,gene
ENSG00000236144,FALSE,TMEM147-AS1,NCBITaxon:9606,gene
ENSG00000236145,FALSE,AC079988.3,NCBITaxon:9606,gene
ENSG00000236151,FALSE,RP5-1100I6.1,NCBITaxon:9606,gene
ENSG00000236153,FALSE,AC104076.3,NCBITaxon:9606,gene
ENSG00000236154,FALSE,RP11-343J3.2,NCBITaxon:9606,gene
ENSG00000236162,FALSE,AC092687.3,NCBITaxon:9606,gene
ENSG00000236164,FALSE,RP11-268F1.3,NCBITaxon:9606,gene
ENSG00000236166,FALSE,RP3-523C21.2,NCBITaxon:9606,gene
ENSG00000236170,FALSE,IGHD1-1,NCBITaxon:9606,gene
ENSG00000236172,FALSE,MIR7515HG,NCBITaxon:9606,gene
ENSG00000236173,FALSE,RP1-182D15.2,NCBITaxon:9606,gene
ENSG00000236176,FALSE,LINC00353,NCBITaxon:9606,gene
ENSG00000236188,FALSE,PRKX-AS1,NCBITaxon:9606,gene
ENSG00000236193,FALSE,LINC01953,NCBITaxon:9606,gene
ENSG00000236194,FALSE,AC003104.1,NCBITaxon:9606,gene
ENSG00000236197,FALSE,PPP1R9A-AS1,NCBITaxon:9606,gene
ENSG00000236199,FALSE,RP11-264I13.2,NCBITaxon:9606,gene
ENSG00000236200,FALSE,KDM4A-AS1,NCBITaxon:9606,gene
ENSG00000236202,FALSE,GRM7-AS1,NCBITaxon:9606,gene
ENSG00000236204,FALSE,LINC01376,NCBITaxon:9606,gene
ENSG00000236206,FALSE,RP11-306I1.2,NCBITaxon:9606,gene
ENSG00000236208,FALSE,C10orf71-AS1,NCBITaxon:9606,gene
ENSG00000236209,FALSE,AC104135.2,NCBITaxon:9606,gene
ENSG00000236212,FALSE,AC009262.2,NCBITaxon:9606,gene
ENSG00000236213,FALSE,AC006369.2,NCBITaxon:9606,gene
ENSG00000236226,FALSE,RP11-645N11.3,NCBITaxon:9606,gene
ENSG00000236230,FALSE,RP11-400N13.1,NCBITaxon:9606,gene
ENSG00000236231,FALSE,AC017048.2,NCBITaxon:9606,gene
ENSG00000236234,FALSE,AC091132.1,NCBITaxon:9606,gene
ENSG00000236240,FALSE,GPC5-IT1,NCBITaxon:9606,gene
ENSG00000236242,FALSE,MYO16-AS1,NCBITaxon:9606,gene
ENSG00000236244,FALSE,SLC35F3-AS1,NCBITaxon:9606,gene
ENSG00000236255,FALSE,AC009404.2,NCBITaxon:9606,gene
ENSG00000236256,FALSE,DIAPH2-AS1,NCBITaxon:9606,gene
ENSG00000236262,FALSE,SHANK2-AS2,NCBITaxon:9606,gene
ENSG00000236263,FALSE,RP11-263K19.6,NCBITaxon:9606,gene
ENSG00000236266,FALSE,RP3-467L1.4,NCBITaxon:9606,gene
ENSG00000236267,FALSE,AP006216.5,NCBITaxon:9606,gene
ENSG00000236268,FALSE,LINC01361,NCBITaxon:9606,gene
ENSG00000236272,FALSE,SCUBE1-AS2,NCBITaxon:9606,gene
ENSG00000236276,FALSE,NDP-AS1,NCBITaxon:9606,gene
ENSG00000236279,FALSE,CLEC2L,NCBITaxon:9606,gene
ENSG00000236283,FALSE,AC013463.2,NCBITaxon:9606,gene
ENSG00000236287,FALSE,ZBED5,NCBITaxon:9606,gene
ENSG00000236289,FALSE,GACAT3,NCBITaxon:9606,gene
ENSG00000236292,FALSE,USH2A-AS1,NCBITaxon:9606,gene
ENSG00000236295,FALSE,AC007563.1,NCBITaxon:9606,gene
ENSG00000236299,FALSE,RP11-340I6.7,NCBITaxon:9606,gene
ENSG00000236301,FALSE,MRGPRG-AS1,NCBITaxon:9606,gene
ENSG00000236303,FALSE,LINC02646,NCBITaxon:9606,gene
ENSG00000236304,FALSE,AP001189.4,NCBITaxon:9606,gene
ENSG00000236305,FALSE,SLC12A9-AS1,NCBITaxon:9606,gene
ENSG00000236306,FALSE,LINC01241,NCBITaxon:9606,gene
ENSG00000236308,FALSE,RP11-316M21.7,NCBITaxon:9606,gene
ENSG00000236311,FALSE,TLX1NB,NCBITaxon:9606,gene
ENSG00000236318,FALSE,LINC02888,NCBITaxon:9606,gene
ENSG00000236320,FALSE,SLFN14,NCBITaxon:9606,gene
ENSG00000236324,FALSE,SNX9-AS1,NCBITaxon:9606,gene
ENSG00000236326,FALSE,RP3-486I3.5,NCBITaxon:9606,gene
ENSG00000236332,FALSE,AP001605.4,NCBITaxon:9606,gene
ENSG00000236333,FALSE,TRHDE-AS1,NCBITaxon:9606,gene
ENSG00000236334,FALSE,PPIAL4G,NCBITaxon:9606,gene
ENSG00000236335,FALSE,RP4-591L5.1,NCBITaxon:9606,gene
ENSG00000236336,FALSE,CDYL-AS1,NCBITaxon:9606,gene
ENSG00000236337,FALSE,FMR1-IT1,NCBITaxon:9606,gene
ENSG00000236340,FALSE,GRM8-AS1,NCBITaxon:9606,gene
ENSG00000236341,FALSE,RP5-1103B4.3,NCBITaxon:9606,gene
ENSG00000236345,FALSE,SCAT8,NCBITaxon:9606,gene
ENSG00000236347,FALSE,RP11-346D19.1,NCBITaxon:9606,gene
ENSG00000236352,FALSE,AC005220.3,NCBITaxon:9606,gene
ENSG00000236354,FALSE,LINC00437,NCBITaxon:9606,gene
ENSG00000236355,FALSE,RP3-503A6.2,NCBITaxon:9606,gene
ENSG00000236356,FALSE,AC079584.2,NCBITaxon:9606,gene
ENSG00000236358,FALSE,RP5-827C21.2,NCBITaxon:9606,gene
ENSG00000236362,FALSE,GAGE12F,NCBITaxon:9606,gene
ENSG00000236364,FALSE,RP11-525G13.2,NCBITaxon:9606,gene
ENSG00000236366,FALSE,RP11-440G9.1,NCBITaxon:9606,gene
ENSG00000236371,FALSE,CT47A1,NCBITaxon:9606,gene
ENSG00000236372,FALSE,RP5-865N13.1,NCBITaxon:9606,gene
ENSG00000236373,FALSE,LINC02653,NCBITaxon:9606,gene
ENSG00000236376,FALSE,RP11-470F18.1,NCBITaxon:9606,gene
ENSG00000236377,FALSE,AC084809.3,NCBITaxon:9606,gene
ENSG00000236378,FALSE,RP11-394G3.2,NCBITaxon:9606,gene
ENSG00000236383,FALSE,CCDC200,NCBITaxon:9606,gene
ENSG00000236384,FALSE,LINC00479,NCBITaxon:9606,gene
ENSG00000236385,FALSE,RP11-114M1.2,NCBITaxon:9606,gene
ENSG00000236387,FALSE,RP11-307O10.1,NCBITaxon:9606,gene
ENSG00000236388,FALSE,ITCH-AS1,NCBITaxon:9606,gene
ENSG00000236389,FALSE,RP1-287H17.1,NCBITaxon:9606,gene
ENSG00000236390,FALSE,RP11-25B7.1,NCBITaxon:9606,gene
ENSG00000236393,FALSE,RP11-320G24.1,NCBITaxon:9606,gene
ENSG00000236394,FALSE,RP11-229P13.15,NCBITaxon:9606,gene
ENSG00000236396,FALSE,SLC35G4,NCBITaxon:9606,gene
ENSG00000236398,FALSE,TAS2R39,NCBITaxon:9606,gene
ENSG00000236403,FALSE,RP11-447M12.2,NCBITaxon:9606,gene
ENSG00000236404,FALSE,VLDLR-AS1,NCBITaxon:9606,gene
ENSG00000236408,FALSE,RP11-476H24.1,NCBITaxon:9606,gene
ENSG00000236412,FALSE,RP11-132N15.2,NCBITaxon:9606,gene
ENSG00000236414,FALSE,AC004535.2,NCBITaxon:9606,gene
ENSG00000236423,FALSE,LINC01134,NCBITaxon:9606,gene
ENSG00000236424,FALSE,TSPY10,NCBITaxon:9606,gene
ENSG00000236426,FALSE,RP11-79M19.2,NCBITaxon:9606,gene
ENSG00000236427,FALSE,RP11-107M16.2,NCBITaxon:9606,gene
ENSG00000236432,FALSE,MFF-DT,NCBITaxon:9606,gene
ENSG00000236434,FALSE,RP11-296A18.6,NCBITaxon:9606,gene
ENSG00000236436,FALSE,LINC02850,NCBITaxon:9606,gene
ENSG00000236437,FALSE,LINC02151,NCBITaxon:9606,gene
ENSG00000236444,FALSE,UBE2L5,NCBITaxon:9606,gene
ENSG00000236445,FALSE,LINC00608,NCBITaxon:9606,gene
ENSG00000236446,FALSE,CT47B1,NCBITaxon:9606,gene
ENSG00000236447,FALSE,ATG10-IT1,NCBITaxon:9606,gene
ENSG00000236449,FALSE,AC018890.6,NCBITaxon:9606,gene
ENSG00000236451,FALSE,AC067956.1,NCBITaxon:9606,gene
ENSG00000236452,FALSE,AC123023.1,NCBITaxon:9606,gene
ENSG00000236453,FALSE,AC003092.1,NCBITaxon:9606,gene
ENSG00000236457,FALSE,AC130689.5,NCBITaxon:9606,gene
ENSG00000236461,FALSE,RP11-523L1.2,NCBITaxon:9606,gene
ENSG00000236463,FALSE,LINC00427,NCBITaxon:9606,gene
ENSG00000236464,FALSE,LINC02559,NCBITaxon:9606,gene
ENSG00000236466,FALSE,RP11-795J1.1,NCBITaxon:9606,gene
ENSG00000236467,FALSE,KCNMA1-AS1,NCBITaxon:9606,gene
ENSG00000236469,FALSE,AC007040.8,NCBITaxon:9606,gene
ENSG00000236471,FALSE,AF127577.12,NCBITaxon:9606,gene
ENSG00000236472,FALSE,AC002401.1,NCBITaxon:9606,gene
ENSG00000236481,FALSE,LINC02195,NCBITaxon:9606,gene
ENSG00000236485,FALSE,LINC01945,NCBITaxon:9606,gene
ENSG00000236494,FALSE,RP11-89N17.4,NCBITaxon:9606,gene
ENSG00000236495,FALSE,RP11-7C6.1,NCBITaxon:9606,gene
ENSG00000236497,FALSE,LINC01744,NCBITaxon:9606,gene
